cohort.x,_name_NA,_latitude_NA.x,_longitude_NA.x,_location_city_name_input_data,_street_number_input_data,_city_state_input_data.x,_zcta_code_input_data.x,_latitude_input_data.x,_longitude_input_data.x,_nearest_chainxy_vt_vec_distance_5_mi,_nearest_chainxy_vt_vec_driving_distance_5_mi,_nearest_chainxy_vt_vec_driving_time_5_mi,_nearest_chainxy_vt_vec_chain_name_5_mi,_nearest_chainxy_vt_vec_storefront_5_mi,_nearest_chainxy_vt_vec_address_5_mi,_nearest_chainxy_vt_vec_city_5_mi,_nearest_chainxy_vt_vec_state_5_mi,_nearest_chainxy_vt_vec_latitude_5_mi,_nearest_chainxy_vt_vec_longitude_5_mi,_nearest_chainxy_vt_vioc_distance_5_mi,_nearest_chainxy_vt_vioc_driving_distance_5_mi,_nearest_chainxy_vt_vioc_driving_time_5_mi,_nearest_chainxy_vt_vioc_chain_name_5_mi,_nearest_chainxy_vt_vioc_storefront_5_mi,_nearest_chainxy_vt_vioc_address_5_mi,_nearest_chainxy_vt_vioc_city_5_mi,_nearest_chainxy_vt_vioc_state_5_mi,_nearest_chainxy_vt_vioc_latitude_5_mi,_nearest_chainxy_vt_vioc_longitude_5_mi,cohort.y,_latitude_NA.y,_longitude_NA.y,_city_state_input_data.y,_zcta_code_input_data.y,_latitude_input_data.y,_longitude_input_data.y,_nearest_chainxy_vt_costco_distance_5_mi,_nearest_chainxy_vt_costco_driving_distance_5_mi,_nearest_chainxy_vt_costco_driving_time_5_mi,_nearest_chainxy_vt_costco_chain_name_5_mi,_nearest_chainxy_vt_costco_storefront_5_mi,_nearest_chainxy_vt_costco_address_5_mi,_nearest_chainxy_vt_costco_city_5_mi,_nearest_chainxy_vt_costco_latitude_5_mi,_nearest_chainxy_vt_costco_longitude_5_mi,_nearest_chainxy_vt_costco_store_type_5_mi,_nearest_chainxy_vt_costco_parent_chain_name_5_mi,_nearest_chainxy_vt_walmart_distance_5_mi,_nearest_chainxy_vt_walmart_driving_distance_5_mi,_nearest_chainxy_vt_walmart_driving_time_5_mi,_nearest_chainxy_vt_walmart_chain_name_5_mi,_nearest_chainxy_vt_walmart_storefront_5_mi,_nearest_chainxy_vt_walmart_address_5_mi,_nearest_chainxy_vt_walmart_city_5_mi,_nearest_chainxy_vt_walmart_latitude_5_mi,_nearest_chainxy_vt_walmart_longitude_5_mi,_nearest_chainxy_vt_walmart_store_type_5_mi,_nearest_chainxy_vt_walmart_parent_chain_name_5_mi,_nearest_streetlight_day_part_road_name_5_mi,_nearest_streetlight_day_part_aadt_5_mi,_2nd_nearest_streetlight_day_part_road_name_5_mi,_2nd_nearest_streetlight_day_part_aadt_5_mi,_3rd_nearest_streetlight_day_part_road_name_5_mi,_3rd_nearest_streetlight_day_part_aadt_5_mi,_4th_nearest_streetlight_day_part_road_name_5_mi,_4th_nearest_streetlight_day_part_aadt_5_mi,_5th_nearest_streetlight_day_part_road_name_5_mi,_5th_nearest_streetlight_day_part_aadt_5_mi,_2024_estimate_5_mi,_2029_projection_5_mi
2,Quality Lube LLC - Albuquerque,35.017215,-106.6847761,Quality Lube LLC - Albuquerque,4019 Isleta Blvd SW,"Albuquerque city, NM",87105,35.017215,-106.6847761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,35.017215,-106.6847761,"Albuquerque city, NM",87105,35.017215,-106.6847761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59928194014628,2.32898936623639,5.75985027475924,Walmart USA,Albuquerque Supercenter,3500 Coors Blvd SW,Albuquerque,NA,NA,Supercenter,NA,Isleta Boulevard Southwest,4862,Isleta Boulevard Southwest,4968,Isleta Boulevard Southwest,4742,Isleta Boulevard Southwest,4568,Isleta Boulevard Southwest,4991,132654.311870814,140975.122675384
2,Quality Lube LLC - Albuquerque,35.017215,-106.6847761,Quality Lube LLC - Albuquerque,4019 Isleta Blvd SW,"Albuquerque city, NM",87105,35.017215,-106.6847761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,35.017215,-106.6847761,"Albuquerque city, NM",87105,35.017215,-106.6847761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59928194014628,2.32898936623639,5.75985027475924,Walmart USA,Albuquerque Supercenter,3500 Coors Blvd SW,Albuquerque,NA,NA,Supercenter,NA,Isleta Boulevard Southwest,4862,Isleta Boulevard Southwest,4968,Isleta Boulevard Southwest,4742,Isleta Boulevard Southwest,4568,Isleta Boulevard Southwest,4991,132654.311870814,140975.122675384
2,Quality Lube LLC - Albuquerque,35.017215,-106.6847761,Quality Lube LLC - Albuquerque,4019 Isleta Blvd SW,"Albuquerque city, NM",87105,35.017215,-106.6847761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,35.017215,-106.6847761,"Albuquerque city, NM",87105,35.017215,-106.6847761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.59928194014628,2.32898936623639,5.75985027475924,Walmart USA,Albuquerque Supercenter,3500 Coors Blvd SW,Albuquerque,NA,NA,Supercenter,NA,Isleta Boulevard Southwest,4862,Isleta Boulevard Southwest,4968,Isleta Boulevard Southwest,4742,Isleta Boulevard Southwest,4568,Isleta Boulevard Southwest,4991,132654.311870814,140975.122675384
2,Quality Lube Plus - Manalapan Township,40.25315,-74.3393838,Quality Lube Plus - Manalapan Township,129 NJ-33,"Manalapan Township plc, NJ",7726,40.25315,-74.3393838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.01759388187914,4.31608120325024,7.00191921168271,Valvoline Instant Oil Change,Freehold,725 Park Avenue,Freehold,NJ,NA,NA,2,40.25315,-74.3393838,"Manalapan Township plc, NJ",7726,40.25315,-74.3393838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54684339873845,2.99424696446236,5.88706576254439,Walmart USA,Freehold Supercenter,326 W Main St,Freehold,NA,NA,Supercenter,NA,trunk,16260,trunk,15236,trunk_link,449,trunk,16812,trunk,16935,87751.1564639825,88022.6490038179
2,Quality Lubrication Oil Change and Auto Center - Auburn Hills,42.6786332,-83.2222108,Quality Lubrication Oil Change and Auto Center - Auburn Hills,3450 Walton Blvd.,"Auburn Hills city, MI",48326,42.6786332,-83.2222108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,42.6786332,-83.2222108,"Auburn Hills city, MI",48326,42.6786332,-83.2222108,NA,5.60796712586746,10.0497845890546,Costco Wholesale,Auburn Hills,400 Brown Rd,Auburn Hills,NA,NA,Warehouse,NA,2.72304266618321,4.19357146357005,8.00674400098914,Walmart USA,Rochester Hills Supercenter,2500 S Adams Rd,Rochester Hills,NA,NA,Supercenter,NA,East Walton Boulevard,11698,East Walton Boulevard,12577,East Walton Boulevard,11184,North Squirrel Road,12896,North Squirrel Road,10258,154406.591868979,161248.771036212
2,Quality Oil Change - Little Rock,34.6693513,-92.3424843,Quality Oil Change - Little Rock,5900 Baseline Rd,"Little Rock city, AR",72209,34.6693513,-92.3424843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.96228526596108,5.34623594733286,11.0393968583334,Valvoline Instant Oil Change,Little Rock,6011 W 12th Street,Little Rock,AR,NA,NA,2,34.6693513,-92.3424843,"Little Rock city, AR",72209,34.6693513,-92.3424843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97134805563643,2.22862913629265,4.73125278741041,Walmart USA,Little Rock Supercenter,8801 Baseline Rd,Little Rock,NA,NA,Supercenter,NA,Baseline Road,5107,Baseline Road,5107,Baseline Road,5079,Baseline Road,5095,Baseline Road,4867,82545.9127370253,83180.1237342442
2,Quality One Lube & Repair - Muskogee,35.7450973,-95.3664602,Quality One Lube & Repair - Muskogee,212 S B St,"Muskogee city, OK",74403,35.7450973,-95.3664602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.83695913106225,1.99881557369839,4.64004260158106,Valvoline Instant Oil Change,Muskogee Shawnee,3 East Shawnee Rd,Muskogee,OK,NA,NA,2,35.7450973,-95.3664602,"Muskogee city, OK",74403,35.7450973,-95.3664602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93833015407313,2.5385261664981,7.55203219090972,Walmart USA,Muskogee Supercenter,1000 W Shawnee St,Muskogee,NA,NA,Supercenter,NA,East Cincinatti Avenue,911,East Cincinatti Avenue,1012,East Cincinatti Avenue,1142,East Cincinatti Avenue,1012,East Cincinatti Avenue,868,38955.7116673112,38496.2065152291
2,Quality Quick Lube - Lakewood,39.6542943,-105.0804701,Quality Quick Lube - Lakewood,3443 S Vance St,"Lakewood city, CO",80227,39.6542943,-105.0804701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,39.6542943,-105.0804701,"Lakewood city, CO",80227,39.6542943,-105.0804701,NA,1.52185169135395,4.35701959138001,Costco Wholesale,SW Denver,7900 W Quincy Ave,Littleton,NA,NA,Warehouse,NA,1.2566496258971,1.4322842494512,3.80941032583193,Walmart USA,Littleton Supercenter,7700 W Quincy Ave,Littleton,NA,NA,Supercenter,NA,South Vance Street,1591,South Wadsworth Boulevard,21751,South Vance Street,1996,South Wadsworth Boulevard,23076,South Wadsworth Boulevard,21747,324890.824477915,328259.571337088
2,Quality Quick Lube - West Liberty,37.8971343,-83.2838298,Quality Quick Lube - West Liberty,125 KY-191,"West Point city, KY",41472,37.8971343,-83.2838298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,37.8971343,-83.2838298,"West Point city, KY",41472,37.8971343,-83.2838298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,secondary,1405,trunk,3064,Liberty Road,734,Liberty Road,532,trunk,2685,5970.90132728679,5948.2036257369
2,Quality Quick Lube - Woodward,36.4338005,-99.4137587,Quality Quick Lube - Woodward,2600 Oklahoma Ave,"Woodward city, OK",73801,36.4338005,-99.4137587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,36.4338005,-99.4137587,"Woodward city, OK",73801,36.4338005,-99.4137587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21900408251838,2.93018657337181,6.53816397152408,Walmart USA,Woodward Supercenter,3215 Williams Ave,Woodward,NA,NA,Supercenter,NA,Oklahoma Avenue,9526,Oklahoma Avenue,9948,Oklahoma Avenue,8893,Oklahoma Avenue,9905,Oklahoma Avenue,9122,14105.9305502492,14249.6987337439
2,Quality Quick Services - Bowling Green,36.9844057,-86.4698944,Quality Quick Services - Bowling Green,514 Morgantown Rd,"Bowling Green city, KY",42101,36.9844057,-86.4698944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2866228241693,2.90541035870128,6.97643971238167,Valvoline Instant Oil Change,Bowling Green,644 U.S. 31 West Bypass,Bowling Green,KY,NA,NA,2,36.9844057,-86.4698944,"Bowling Green city, KY",42101,36.9844057,-86.4698944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.798059165935836,1.05763490098149,3.28331457031837,Walmart USA,Bowling Green Supercenter,1201 Morgantown Rd,Bowling Green,NA,NA,Supercenter,NA,Morgantown Road,4039,Morgantown Road,3985,Morgantown Road,4328,Morgantown Road,3922,Morgantown Road,3778,91174.2933595509,96543.431675472
2,Quality Tire & Lube - Hephzibah,33.3195905,-82.0764996,Quality Tire & Lube - Hephzibah,2360 GA-88,"Hephzibah city, GA",30815,33.3195905,-82.0764996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,33.3195905,-82.0764996,"Hephzibah city, GA",30815,33.3195905,-82.0764996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.10013192090888,5.91567306936239,10.3695489404868,Walmart USA,Hephzibah Neighborhood Market,3697 Windsor Spring Rd,Hephzibah,NA,NA,Neighborhood Market,NA,Georgia 88,2297,Georgia 88,2338,Georgia 88,2264,Georgia 88,2323,Georgia 88,2338,41399.5421560542,43491.1114343749
2,Queen City Rocket Lube - Spearfish,44.5008634,-103.8588804,Queen City Rocket Lube - Spearfish,1718 North Ave,"Spearfish city, SD",57783,44.5008634,-103.8588804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,44.5008634,-103.8588804,"Spearfish city, SD",57783,44.5008634,-103.8588804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8874786935262,3.67642249255823,6.93315516910284,Walmart USA,Spearfish Supercenter,2825 1st Ave,Spearfish,NA,NA,Supercenter,NA,North Avenue,5816,North Avenue,5820,North Avenue,5564,North Avenue,5676,North Avenue,5942,17419.0618588247,17839.1451600054
2,Queens Express Lube Center - Ozone Park,40.6838036,-73.8581018,Queens Express Lube Center - Ozone Park,8202 Rockaway Blvd,"Ozone Park plc, NY",11416,40.6838036,-73.8581018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,40.6838036,-73.8581018,"Ozone Park plc, NY",11416,40.6838036,-73.8581018,NA,3.93107241745086,16.1959225229483,Costco Wholesale,Rego Park,6135 Junction Blvd,Rego Park,NA,NA,Warehouse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rockaway Boulevard,5043,Rockaway Boulevard,5156,Rockaway Boulevard,4996,Rockaway Boulevard,5239,Rockaway Boulevard,5294,2179234.72774468,2198809.92910041
2,Quench & Drench & Castrol Premium LE - Medford,42.3164832,-122.8638317,Quench & Drench & Castrol Premium LE - Medford,1024 S Riverside Ave,"Medford city, OR",97501,42.3164832,-122.8638317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,42.3164832,-122.8638317,"Medford city, OR",97501,42.3164832,-122.8638317,4.426591152137,4.76139628225209,8.90750098543252,Costco Wholesale,Central Point,3075 Hamrick Road,Central Point,NA,NA,Warehouse,NA,0.558728589641828,0.603304158397685,1.93030265398905,Walmart USA,Medford Supercenter,1360 Center Dr,Medford,NA,NA,Supercenter,NA,South Central Avenue,9122,primary_link,625,South Riverside Avenue,9162,South Riverside Avenue,11302,South Central Avenue,9726,113869.026034284,119900.214458412
2,Quick & Clean - Seminole,32.7222411,-102.6668877,Quick & Clean - Seminole,412 N 21st St,"Seminole city, TX",79360,32.7222411,-102.6668877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,32.7222411,-102.6668877,"Seminole city, TX",79360,32.7222411,-102.6668877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.18373388399984,0.0596809144117306,0.178971663136809,Walmart USA,Seminole Store,2000 Hobbs Hwy,Seminole,NA,NA,Store,NA,Hobbs Highway,6662,Hobbs Highway,7970,Hobbs Highway,6434,Hobbs Highway,8052,primary,2673,15610.211125283,17041.2173379487
2,Quick & Easy Car Care Center - Brooklyn,42.0926115,-84.2471085,Quick & Easy Car Care Center - Brooklyn,11547 Brooklyn Rd,"Brooklyn village, MI",49230,42.0926115,-84.2471085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,42.0926115,-84.2471085,"Brooklyn village, MI",49230,42.0926115,-84.2471085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Brooklyn Road,3851,Brooklyn Road,3811,South Main Street,4338,Wamplers Lake Road,1550,South Main Street,4433,12839.3152552056,13301.6699548863
2,Quick & Easy Lube and Oil Center - Kalamazoo,42.2775338,-85.6478381,Quick & Easy Lube and Oil Center - Kalamazoo,1325 S Drake Rd,"Kalamazoo city, MI",49006,42.2775338,-85.6478381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.79890515233375,6.74160122367461,9.65504700933297,Valvoline Instant Oil Change,Portage,6425 S Westnedge Ave,Portage,MI,NA,NA,2,42.2775338,-85.6478381,"Kalamazoo city, MI",49006,42.2775338,-85.6478381,3.28813556607127,0.567643087815186,1.89394229895804,Costco Wholesale,Kalamazoo,5100 Century Ave,Kalamazoo,NA,NA,Warehouse,NA,2.20314041867764,2.62013958285664,5.49422653276848,Walmart USA,Kalamazoo Supercenter,501 N 9th St,Kalamazoo,NA,NA,Supercenter,NA,West KL Avenue,9640,South Drake Road,12962,West KL Avenue,6139,South Drake Road,11971,West KL Avenue,9531,138269.167728834,142511.661788473
2,Quick & Easy Oil Change - Lansing,42.6803685,-84.5490776,Quick & Easy Oil Change - Lansing,5312 S Cedar St,"Lansing city, MI",48911,42.6803685,-84.5490776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.458805334656287,0.465002993786688,1.41159024391253,Valvoline Instant Oil Change,South Cedar Street,5725 South Cedar Street,Lansing,MI,NA,NA,2,42.6803685,-84.5490776,"Lansing city, MI",48911,42.6803685,-84.5490776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South Cedar Street,9678,South Cedar Street,8878,South Cedar Street,9741,South Cedar Street,9610,Perry Robinson Circle,51,153154.816800909,159667.725124167
2,Quick And Easy - Otsego,42.4522649,-85.6837557,Quick And Easy - Otsego,1450-1498 Allegan St,"Otsego city, MI",49078,42.4522649,-85.6837557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,42.4522649,-85.6837557,"Otsego city, MI",49078,42.4522649,-85.6837557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.643347842028735,0.761968775017532,1.57680951858776,Walmart USA,Plainwell Supercenter,412 Oaks Xing,Plainwell,NA,NA,Supercenter,NA,East Allegan Street,6860,Dix Street,906,M-89,7546,Dix Street,1029,East Allegan Street,5627,20816.027666099,21037.2959623676
2,Quick and Easy Lube and Tires - Cochran,32.3938215,-83.3468094,Quick and Easy Lube and Tires - Cochran,229 E Dykes St,"Cochran city, GA",31014,32.3938215,-83.3468094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,32.3938215,-83.3468094,"Cochran city, GA",31014,32.3938215,-83.3468094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.762072198118039,0.857766909168392,1.44365021536423,Walmart USA,Cochran Supercenter,366 Hwy 26 East,Cochran,NA,NA,Supercenter,NA,Southeast Dykes Street,3701,Southeast Dykes Street,3716,Southeast Dykes Street,3739,Southeast Dykes Street,3673,Southeast Dykes Street,3766,10501.5208648113,10929.2921492073
2,Quick Auto Lube - Richland,46.2745558,-119.2836134,Quick Auto Lube - Richland,1335 Lee Blvd,"Richland city, WA",99352,46.2745558,-119.2836134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09740766619707,1.43876838759797,4.27163528878404,Valvoline Instant Oil Change,Richland,25 Columbia Point Drive,Richland,WA,NA,NA,2,46.2745558,-119.2836134,"Richland city, WA",99352,46.2745558,-119.2836134,NA,4.81415375773348,8.80227459608228,Costco Wholesale,Kennewick,8505 W. Gage Blvd,Kennewick,NA,NA,Warehouse,NA,1.73160423774406,2.47420130406528,6.52515689631011,Walmart USA,Richland Supercenter,2801 Duportail St,Richland,NA,NA,Supercenter,NA,Lee Boulevard,3070,Wellsian Way,2702,Stevens Drive,3870,Stevens Drive,3773,Stevens Drive,4153,116581.269209925,125484.387223319
2,Quick Auto Lube - Snohomish,47.912971400000004,-122.088279,Quick Auto Lube - Snohomish,512 2nd St,"Snohomish city, WA",98290,47.912971400000004,-122.088279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,47.912971400000004,-122.088279,"Snohomish city, WA",98290,47.912971400000004,-122.088279,NA,4.88676641951623,8.36316393642627,Costco Wholesale,Lake Stevens,9210 24th Street SE,Lake Stevens,NA,NA,Warehouse,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2nd Street,5028,Maple Avenue,2373,2nd Street,5649,Lincoln Avenue,1419,2nd Street,5362,79267.5194824967,83042.0348973777
2,Quick Auto Lube - West Richland,46.3033571,-119.357167,Quick Auto Lube - West Richland,5375 W Van Giesen St,"West Pasco CDP, WA",99353,46.3033571,-119.357167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,46.3033571,-119.357167,"West Pasco CDP, WA",99353,46.3033571,-119.357167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0358879116086,5.20441653979627,10.2635200158603,Walmart USA,Richland Supercenter,2801 Duportail St,Richland,NA,NA,Supercenter,NA,Grosscup Boulevard,1640,West Van Giesen Street,3636,Grosscup Boulevard,1551,West Van Giesen Street,2441,Grosscup Boulevard,1521,62001.7217078989,66259.8903483332
2,Quick Car Lube & Tune - Arlington,32.7610904,-97.1150181,Quick Car Lube & Tune - Arlington,1804 N Cooper St,"Arlington city, TX",76011,32.7610904,-97.1150181,4.60892620546879,4.79876472516202,10.8667397203222,Express Care,Express Care Arlington,3022 S Cooper St,Arlington,TX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,32.7610904,-97.1150181,"Arlington city, TX",76011,32.7610904,-97.1150181,2.48096465571095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.24157886512538,1.4760487982017,4.28249182123991,Walmart USA,Arlington Neighborhood Market,2121 N Collins St,Arlington,NA,NA,Neighborhood Market,NA,North Cooper Street,6830,West Lamar Boulevard,8431,West Lamar Boulevard,10280,West Lamar Boulevard,8975,North Cooper Street,6475,289594.73300724,288375.810754056
2,Quick Car Services - Dallas,32.8963343,-96.8950527,Quick Car Services - Dallas,2519 Royal Ln,"Dallas city, TX",75229,32.8963343,-96.8950527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9563694758711,4.6523130903015,6.36176153345221,Valvoline Instant Oil Change,Valley Ranch,7970 N. Macarthur Boulevard,Irving,TX,NA,NA,2,32.8963343,-96.8950527,"Dallas city, TX",75229,32.8963343,-96.8950527,4.93597878125533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.07313897392759,2.58023240659659,5.98000974093883,Walmart USA,Farmers Branch Neighborhood Market,13100 Josey Ln,Farmers Branch,NA,NA,Neighborhood Market,NA,Royal Lane,10307,Royal Lane,10982,Royal Lane,11090,Royal Lane,11880,Reeder Road,2516,248541.353172132,260141.46356997
2,Quick Care Oil Lube Express - Bardstown,37.8184658,-85.4461472,Quick Care Oil Lube Express - Bardstown,714 Bloomfield Rd,"Bardstown city, KY",40004,37.8184658,-85.4461472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.41328679022098,1.64638191232155,2.65944441289984,Valvoline Instant Oil Change,Frost Ave,995 Frost Ave,Bardstown,KY,NA,NA,2,37.8184658,-85.4461472,"Bardstown city, KY",40004,37.8184658,-85.4461472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.38676501815569,2.28854700981681,3.50414480134812,Walmart USA,Bardstown Supercenter,3795 E John Rowan Blvd,Bardstown,NA,NA,Supercenter,NA,Bloomfield Road,3892,Bloomfield Road,3839,Bloomfield Road,4583,Bloomfield Road,3764,Bloomfield Road,7949,27921.1607401837,29501.666970285
2,Quick Change - Cleveland,41.5818863,-81.5495758,Quick Change - Cleveland,939 E 185th St,"Cleveland city, OH",44119,41.5818863,-81.5495758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,41.5818863,-81.5495758,"Cleveland city, OH",44119,41.5818863,-81.5495758,7.73499310456982e-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East 185th Street,1327,East 185th Street,1348,East 185th Street,1354,Neff Road,2547,East 185th Street,1320,174040.978731315,167902.921692585
2,Quick Change - Elyria,41.4263036,-82.07841,Quick Change - Elyria,5237 Detroit Rd,"Elyria city, OH",44035,41.4263036,-82.07841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,41.4263036,-82.07841,"Elyria city, OH",44035,41.4263036,-82.07841,1.98068526466741e-4,4.59841422141619,9.74320097232084,Costco Wholesale,Avon Oh,35804 Detroit Road,Avon,NA,NA,Warehouse,NA,4.27281370787416,4.76481685385657,8.97213292118815,Walmart USA,Avon Supercenter,35901 Chester Rd,Avon,NA,NA,Supercenter,NA,Detroit Road,9157,Detroit Road,8807,Detroit Road,10002,Detroit Road,10076,North Abbe Road,4017,131763.00429963,132681.177818076
2,Quick Change - Open 7 Days - Teaneck,40.9052575,-73.9984146,Quick Change - Open 7 Days - Teaneck,1597 Teaneck Rd,"Teaneck plc, NJ",7666,40.9052575,-73.9984146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.578791850156753,0.629703691948594,1.62895763355904,Valvoline Instant Oil Change,Bergenfield,20 New Bridge Road,Bergenfield,NJ,NA,NA,2,40.9052575,-73.9984146,"Teaneck plc, NJ",7666,40.9052575,-73.9984146,NA,3.96704014900544,10.2942906475447,Costco Wholesale,Hackensack Business Center,80 S River St,Hackensack,NA,NA,Business Center,NA,4.47081434734407,5.64244118155669,12.5323456205148,Walmart USA,Teterboro Supercenter,1 Teterboro Landing Dr,Teterboro,NA,NA,Supercenter,NA,Teaneck Road,14525,Teaneck Road,14554,Teaneck Road,14474,Teaneck Road,14655,Teaneck Road,14464,542704.60138526,547571.728245902
2,Quick Change Inc - Yorkville,43.1052595,-75.2964486,Quick Change Inc - Yorkville,4990 Commercial Dr,"Yorkville village, NY",13495,43.1052595,-75.2964486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,43.1052595,-75.2964486,"Yorkville village, NY",13495,43.1052595,-75.2964486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.06317802125666,1.23976130155276,4.54719356691245,Walmart USA,New Hartford Supercenter,4765 Commercial Dr,New Hartford,NA,NA,Supercenter,NA,Commercial Drive,8247,Commercial Drive,8346,Main Street,1986,Main Street,1918,Main Street,1996,106258.506731362,104852.385507015
2,Quick Change Lube & Oil - Anaheim,33.8324575,-117.9816665,Quick Change Lube & Oil - Anaheim,2731 W Lincoln Ave,"Anaheim city, CA",92801,33.8324575,-117.9816665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0485139043463,2.71386164377793,5.49722087391871,Valvoline Instant Oil Change,Anaheim,3524 W Ball Road,Anaheim,CA,NA,NA,2,33.8324575,-117.9816665,"Anaheim city, CA",92801,33.8324575,-117.9816665,NA,5.1063698330793,10.7958396781407,Costco Wholesale,Cypress Ca,5401 Katella Ave,Cypress,NA,NA,Warehouse,NA,0.762813762969231,0.802953052243728,2.7968020184302,Walmart USA,Anaheim Neighborhood Market,121 N Beach Blvd,Anaheim,NA,NA,Neighborhood Market,NA,West Lincoln Avenue,8849,West Lincoln Avenue,7912,West Lincoln Avenue,8713,West Lincoln Avenue,7880,West Lincoln Avenue,7904,680895.252632627,684547.24460066
